date,timestamp,FR_open,FR_close,FR_high,FR_low,perp_exchange,perp_symbol
2022-03-09,1646784000,0.00619,0.01,0.01,-4.8e-05,Binance,ETHUSDT
2022-03-10,1646870400,0.01,0.002557,0.01,-0.004271,Binance,ETHUSDT
2022-03-11,1646956800,0.002557,0.01,0.01,-0.010373,Binance,ETHUSDT
2022-03-12,1647043200,0.01,0.002074,0.01,-0.001155,Binance,ETHUSDT
2022-03-13,1647129600,0.002074,-0.010344,0.01,-0.010452,Binance,ETHUSDT
2022-03-14,1647216000,-0.010344,0.01,0.01,-0.014974,Binance,ETHUSDT
2022-03-15,1647302400,0.01,0.01,0.01,-0.006189,Binance,ETHUSDT
2022-03-16,1647388800,0.01,0.01,0.01,-0.002623,Binance,ETHUSDT
2022-03-17,1647475200,0.01,0.01,0.01,-0.000932,Binance,ETHUSDT
2022-03-18,1647561600,0.01,0.01,0.01,-0.003015,Binance,ETHUSDT
2022-03-19,1647648000,0.01,0.01,0.01,0.01,Binance,ETHUSDT
2022-03-20,1647734400,0.01,0.01,0.01,0.01,Binance,ETHUSDT
2022-03-21,1647820800,0.01,0.01,0.01,0.01,Binance,ETHUSDT
2022-03-22,1647907200,0.01,0.01,0.01,0.01,Binance,ETHUSDT
2022-03-23,1647993600,0.01,-0.001893,0.01,-0.004178,Binance,ETHUSDT
2022-03-24,1648080000,-0.001893,0.01,0.01,-0.001893,Binance,ETHUSDT
2022-03-25,1648166400,0.01,0.01,0.01,0.01,Binance,ETHUSDT
2022-03-26,1648252800,0.01,0.007545,0.01,0.002682,Binance,ETHUSDT
2022-03-27,1648339200,0.007545,0.01,0.01,-0.004226,Binance,ETHUSDT
2022-03-28,1648425600,0.01,0.01,0.01,0.007857,Binance,ETHUSDT
2022-03-29,1648512000,0.01,0.01,0.01,0.004642,Binance,ETHUSDT
2022-03-30,1648598400,0.01,0.01,0.01,0.01,Binance,ETHUSDT
2022-03-31,1648684800,0.01,0.01,0.01,0.01,Binance,ETHUSDT
2022-04-01,1648771200,0.01,0.01,0.01,0.001808,Binance,ETHUSDT
2022-04-02,1648857600,0.01,0.01,0.01,0.009263,Binance,ETHUSDT
2022-04-03,1648944000,0.01,0.01,0.01,0.00563,Binance,ETHUSDT
2022-04-04,1649030400,0.01,0.01,0.01,-0.002805,Binance,ETHUSDT
2022-04-05,1649116800,0.01,0.009658,0.01,0.004221,Binance,ETHUSDT
2022-04-06,1649203200,0.009658,0.008865,0.01,-0.017188,Binance,ETHUSDT
2022-04-07,1649289600,0.008865,-0.009952,0.009178,-0.016029,Binance,ETHUSDT
2022-04-08,1649376000,-0.009952,0.01,0.01,-0.012388,Binance,ETHUSDT
2022-04-09,1649462400,0.01,0.01,0.01,0.00959,Binance,ETHUSDT
2022-04-10,1649548800,0.01,0.004924,0.01,0.004924,Binance,ETHUSDT
2022-04-11,1649635200,0.004924,-0.003424,0.01,-0.008291,Binance,ETHUSDT
2022-04-12,1649721600,-0.003424,-0.002196,0.01,-0.019789,Binance,ETHUSDT
2022-04-13,1649808000,-0.002196,-0.002193,0.009529,-0.018104,Binance,ETHUSDT
2022-04-14,1649894400,-0.002193,-0.012189,0.008573,-0.012189,Binance,ETHUSDT
2022-04-15,1649980800,-0.012189,-0.002887,0.003326,-0.01513,Binance,ETHUSDT
2022-04-16,1650067200,-0.002887,0.002483,0.003639,-0.013469,Binance,ETHUSDT
2022-04-17,1650153600,0.002483,-0.005195,0.005912,-0.009564,Binance,ETHUSDT
2022-04-18,1650240000,-0.005195,0.008528,0.009919,-0.014582,Binance,ETHUSDT
2022-04-19,1650326400,0.008528,0.01,0.01,-0.003721,Binance,ETHUSDT
2022-04-20,1650412800,0.01,-0.00951,0.01,-0.00951,Binance,ETHUSDT
2022-04-21,1650499200,-0.00951,-0.011836,0.01,-0.018413,Binance,ETHUSDT
2022-04-22,1650585600,-0.011836,0.003878,0.009321,-0.024341,Binance,ETHUSDT
2022-04-23,1650672000,0.003878,-0.009059,0.003878,-0.012497,Binance,ETHUSDT
2022-04-24,1650758400,-0.009059,0.000358,0.005721,-0.009434,Binance,ETHUSDT
2022-04-25,1650844800,0.000358,0.01,0.01,-0.025058,Binance,ETHUSDT
2022-04-26,1650931200,0.01,-0.01418,0.01,-0.01441,Binance,ETHUSDT
2022-04-27,1651017600,-0.01418,-0.001642,0.006034,-0.027821,Binance,ETHUSDT
2022-04-28,1651104000,-0.001642,0.01,0.01,-0.006952,Binance,ETHUSDT
2022-04-29,1651190400,0.01,-0.00893,0.01,-0.01019,Binance,ETHUSDT
2022-04-30,1651276800,-0.00893,-0.007156,-0.00246,-0.012785,Binance,ETHUSDT
2022-05-01,1651363200,-0.007156,0.004926,0.008924,-0.01967,Binance,ETHUSDT
2022-05-02,1651449600,0.004926,0.008815,0.01,-0.012871,Binance,ETHUSDT
2022-05-03,1651536000,0.008815,0.00922,0.01,0.000375,Binance,ETHUSDT
2022-05-04,1651622400,0.00922,0.01,0.01,0.00922,Binance,ETHUSDT
2022-05-05,1651708800,0.01,-0.005015,0.01,-0.011593,Binance,ETHUSDT
2022-05-06,1651795200,-0.005015,0.005875,0.01,-0.008186,Binance,ETHUSDT
2022-05-07,1651881600,0.005875,0.009879,0.01,0.00536,Binance,ETHUSDT
2022-05-08,1651968000,0.009879,0.01,0.01,0.009356,Binance,ETHUSDT
2022-05-09,1652054400,0.01,0.009907,0.01,0.003585,Binance,ETHUSDT
2022-05-10,1652140800,0.009907,0.007639,0.01,-0.015967,Binance,ETHUSDT
2022-05-11,1652227200,0.007639,-0.018659,0.01,-0.018823,Binance,ETHUSDT
2022-05-12,1652313600,-0.018659,-0.009253,0.001975,-0.102548,Binance,ETHUSDT
2022-05-13,1652400000,-0.009253,0.005221,0.01,-0.024772,Binance,ETHUSDT
2022-05-14,1652486400,0.005221,0.01,0.01,-0.00744,Binance,ETHUSDT
2022-05-15,1652572800,0.01,0.01,0.01,0.000359,Binance,ETHUSDT
2022-05-16,1652659200,0.01,0.001866,0.01,-0.01653,Binance,ETHUSDT
2022-05-17,1652745600,0.001866,0.007024,0.01,-0.012119,Binance,ETHUSDT
2022-05-18,1652832000,0.007024,-0.005426,0.0091,-0.010309,Binance,ETHUSDT
2022-05-19,1652918400,-0.005426,0.01,0.01,-0.012144,Binance,ETHUSDT
2022-05-20,1653004800,0.01,0.009945,0.01,-0.003067,Binance,ETHUSDT
2022-05-21,1653091200,0.009945,0.004308,0.01,-0.002716,Binance,ETHUSDT
2022-05-22,1653177600,0.004308,0.01,0.01,0.00176,Binance,ETHUSDT
2022-05-23,1653264000,0.01,-0.00786,0.01,-0.007871,Binance,ETHUSDT
2022-05-24,1653350400,-0.00786,0.001228,0.01,-0.009605,Binance,ETHUSDT
2022-05-25,1653436800,0.001228,0.01,0.01,-0.00245,Binance,ETHUSDT
2022-05-26,1653523200,0.01,0.01,0.01,-0.016174,Binance,ETHUSDT
2022-05-27,1653609600,0.01,0.01,0.01,-0.006451,Binance,ETHUSDT
2022-05-28,1653696000,0.01,0.01,0.017225,0.00099,Binance,ETHUSDT
2022-05-29,1653782400,0.01,0.00655,0.01,-0.003671,Binance,ETHUSDT
2022-05-30,1653868800,0.00655,0.007793,0.01,0.000127,Binance,ETHUSDT
2022-05-31,1653955200,0.007793,0.01,0.01,0.00761,Binance,ETHUSDT
2022-06-01,1654041600,0.01,-0.008675,0.01,-0.023259,Binance,ETHUSDT
2022-06-02,1654128000,-0.008675,0.005264,0.01,-0.008675,Binance,ETHUSDT
2022-06-03,1654214400,0.005264,0.01,0.01,0.002353,Binance,ETHUSDT
2022-06-04,1654300800,0.01,0.003388,0.01,-0.001437,Binance,ETHUSDT
2022-06-05,1654387200,0.003388,0.01,0.01,0.001945,Binance,ETHUSDT
2022-06-06,1654473600,0.01,0.01,0.01,0.005262,Binance,ETHUSDT
2022-06-07,1654560000,0.01,0.01,0.01,-0.004394,Binance,ETHUSDT
2022-06-08,1654646400,0.01,0.01,0.01,-0.002117,Binance,ETHUSDT
2022-03-09,1646784000,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-10,1646870400,0.0,0.0,0.0,-0.041221,Bitfinex,tETHF0:USTF0
2022-03-11,1646956800,0.0,0.0,0.0,-0.001922,Bitfinex,tETHF0:USTF0
2022-03-12,1647043200,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-13,1647129600,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-14,1647216000,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-15,1647302400,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-16,1647388800,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-17,1647475200,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-18,1647561600,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-19,1647648000,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-20,1647734400,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-21,1647820800,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-22,1647907200,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-23,1647993600,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-24,1648080000,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-25,1648166400,0.0,-0.093363,0.0,-0.093363,Bitfinex,tETHF0:USTF0
2022-03-26,1648252800,-0.093363,0.0,0.0,-0.093363,Bitfinex,tETHF0:USTF0
2022-03-27,1648339200,0.0,-0.012231,0.0,-0.012231,Bitfinex,tETHF0:USTF0
2022-03-28,1648425600,-0.012231,0.0,0.0,-0.013465,Bitfinex,tETHF0:USTF0
2022-03-29,1648512000,0.0,-0.003827,0.0,-0.010796,Bitfinex,tETHF0:USTF0
2022-03-30,1648598400,-0.003827,0.0,0.0,-0.003827,Bitfinex,tETHF0:USTF0
2022-03-31,1648684800,0.0,0.0,0.0,-0.003068,Bitfinex,tETHF0:USTF0
2022-04-01,1648771200,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-04-02,1648857600,0.0,-0.002126,0.0,-0.002126,Bitfinex,tETHF0:USTF0
2022-04-03,1648944000,-0.002126,0.0,0.0,-0.002126,Bitfinex,tETHF0:USTF0
2022-04-04,1649030400,0.0,-0.007164,0.0,-0.007164,Bitfinex,tETHF0:USTF0
2022-04-05,1649116800,-0.007164,0.0,0.0,-0.063368,Bitfinex,tETHF0:USTF0
2022-04-06,1649203200,0.0,0.0,0.0,-0.022948,Bitfinex,tETHF0:USTF0
2022-04-07,1649289600,0.0,-0.004362,0.0,-0.011151,Bitfinex,tETHF0:USTF0
2022-04-08,1649376000,-0.004362,0.0,0.0,-0.012223,Bitfinex,tETHF0:USTF0
2022-04-09,1649462400,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-04-10,1649548800,0.0,-0.006966,0.0,-0.006966,Bitfinex,tETHF0:USTF0
2022-04-11,1649635200,-0.006966,0.0,0.0,-0.007546,Bitfinex,tETHF0:USTF0
2022-04-12,1649721600,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-04-13,1649808000,0.0,0.0,0.0,-0.035312,Bitfinex,tETHF0:USTF0
2022-04-14,1649894400,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-04-15,1649980800,0.0,-0.000475,0.0,-0.012008,Bitfinex,tETHF0:USTF0
2022-04-16,1650067200,-0.000475,0.0,0.0,-0.009861,Bitfinex,tETHF0:USTF0
2022-04-17,1650153600,0.0,-0.001503,0.0,-0.006235,Bitfinex,tETHF0:USTF0
2022-04-18,1650240000,-0.001503,-0.013256,-0.001503,-0.013256,Bitfinex,tETHF0:USTF0
2022-04-19,1650326400,-0.013256,0.0,0.0,-0.013256,Bitfinex,tETHF0:USTF0
2022-04-20,1650412800,0.0,-0.011106,0.0,-0.011106,Bitfinex,tETHF0:USTF0
2022-04-21,1650499200,-0.011106,-0.006161,-0.006161,-0.012526,Bitfinex,tETHF0:USTF0
2022-04-22,1650585600,-0.006161,-0.005148,-0.005148,-0.022049,Bitfinex,tETHF0:USTF0
2022-04-23,1650672000,-0.005148,-0.001775,-0.001775,-0.016451,Bitfinex,tETHF0:USTF0
2022-04-24,1650758400,-0.001775,-0.003729,-0.001775,-0.016626,Bitfinex,tETHF0:USTF0
2022-04-25,1650844800,-0.003729,-0.010144,-0.002346,-0.016085,Bitfinex,tETHF0:USTF0
2022-04-26,1650931200,-0.010144,-0.01206,0.0,-0.01206,Bitfinex,tETHF0:USTF0
2022-04-27,1651017600,-0.01206,0.0,0.0,-0.02273,Bitfinex,tETHF0:USTF0
2022-04-28,1651104000,0.0,0.0,0.0,-0.009595,Bitfinex,tETHF0:USTF0
2022-04-29,1651190400,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-04-30,1651276800,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-05-01,1651363200,0.0,-0.007545,0.0,-0.011596,Bitfinex,tETHF0:USTF0
2022-05-02,1651449600,-0.007545,-0.012021,0.0,-0.012021,Bitfinex,tETHF0:USTF0
2022-05-03,1651536000,-0.012021,0.0,0.0,-0.012021,Bitfinex,tETHF0:USTF0
2022-05-04,1651622400,0.0,0.0,0.0,-0.00249,Bitfinex,tETHF0:USTF0
2022-05-05,1651708800,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-05-06,1651795200,0.0,0.0,0.0,-0.010609,Bitfinex,tETHF0:USTF0
2022-05-07,1651881600,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-05-08,1651968000,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-05-09,1652054400,0.0,-0.040325,0.0,-0.040325,Bitfinex,tETHF0:USTF0
2022-05-10,1652140800,-0.040325,0.0,0.0,-0.040325,Bitfinex,tETHF0:USTF0
2022-05-11,1652227200,0.0,-0.028228,0.0,-0.033057,Bitfinex,tETHF0:USTF0
2022-05-12,1652313600,-0.028228,0.048476,0.048476,-0.146293,Bitfinex,tETHF0:USTF0
2022-05-13,1652400000,0.048476,0.0,0.048476,-0.006071,Bitfinex,tETHF0:USTF0
2022-05-14,1652486400,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-05-15,1652572800,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-05-16,1652659200,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-05-17,1652745600,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-05-18,1652832000,0.0,-0.032532,0.0,-0.032532,Bitfinex,tETHF0:USTF0
2022-05-19,1652918400,-0.032532,-0.010096,-0.010096,-0.032532,Bitfinex,tETHF0:USTF0
2022-05-20,1653004800,-0.010096,0.0,0.0,-0.010096,Bitfinex,tETHF0:USTF0
2022-05-21,1653091200,0.0,-0.00651,0.0,-0.00651,Bitfinex,tETHF0:USTF0
2022-05-22,1653177600,-0.00651,0.0,0.0,-0.028123,Bitfinex,tETHF0:USTF0
2022-05-23,1653264000,0.0,0.0,0.0,-0.014939,Bitfinex,tETHF0:USTF0
2022-05-24,1653350400,0.0,0.0,0.0,-0.023522,Bitfinex,tETHF0:USTF0
2022-05-25,1653436800,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-05-26,1653523200,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-05-27,1653609600,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-05-28,1653696000,0.0,0.011024,0.011024,0.0,Bitfinex,tETHF0:USTF0
2022-05-29,1653782400,0.011024,-0.034612,0.011024,-0.034612,Bitfinex,tETHF0:USTF0
2022-05-30,1653868800,-0.034612,0.0,0.0,-0.034612,Bitfinex,tETHF0:USTF0
2022-05-31,1653955200,0.0,-0.003198,0.0,-0.025986,Bitfinex,tETHF0:USTF0
2022-06-01,1654041600,-0.003198,0.0,0.0,-0.023878,Bitfinex,tETHF0:USTF0
2022-06-02,1654128000,0.0,0.0,0.0,-0.025436,Bitfinex,tETHF0:USTF0
2022-06-03,1654214400,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-06-04,1654300800,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-06-05,1654387200,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-06-06,1654473600,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-06-07,1654560000,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-06-08,1654646400,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-09,1646784000,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-03-10,1646870400,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-03-11,1646956800,0.01,0.01,0.01,0.006,Bitget,ETHUSDT_UMCBL
2022-03-12,1647043200,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-03-13,1647129600,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-03-14,1647216000,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-03-15,1647302400,0.01,-0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-03-16,1647388800,-0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-03-17,1647475200,0.01,-0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-03-18,1647561600,-0.01,-0.0015,-0.0013,-0.01,Bitget,ETHUSDT_UMCBL
2022-03-19,1647648000,-0.0015,-0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-03-20,1647734400,-0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-03-21,1647820800,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-03-22,1647907200,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-03-23,1647993600,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-03-24,1648080000,0.01,-0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-03-25,1648166400,-0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-03-26,1648252800,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-03-27,1648339200,0.01,-0.0036,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-03-28,1648425600,-0.0036,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-03-29,1648512000,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-03-30,1648598400,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-03-31,1648684800,0.01,0.02,0.02,0.01,Bitget,ETHUSDT_UMCBL
2022-04-01,1648771200,0.02,0.0057,0.02,-0.01,Bitget,ETHUSDT_UMCBL
2022-04-02,1648857600,0.0057,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-04-03,1648944000,0.01,-0.004,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-04-04,1649030400,-0.004,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-04-05,1649116800,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-04-06,1649203200,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-04-07,1649289600,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-04-08,1649376000,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-04-09,1649462400,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-04-10,1649548800,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-04-11,1649635200,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-04-12,1649721600,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-04-13,1649808000,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-04-14,1649894400,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-04-15,1649980800,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-04-16,1650067200,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-04-17,1650153600,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-04-18,1650240000,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-04-19,1650326400,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-04-20,1650412800,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-04-21,1650499200,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-04-22,1650585600,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-04-23,1650672000,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-04-24,1650758400,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-04-25,1650844800,0.01,-0.001,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-04-26,1650931200,-0.001,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-04-27,1651017600,0.01,-0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-04-28,1651104000,-0.01,-0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-04-29,1651190400,-0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-04-30,1651276800,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-05-01,1651363200,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-05-02,1651449600,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-03,1651536000,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-04,1651622400,0.01,-0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-05,1651708800,-0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-06,1651795200,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-05-07,1651881600,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-05-08,1651968000,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-05-09,1652054400,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-05-10,1652140800,0.01,-0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-11,1652227200,-0.01,0.0,0.0,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-12,1652313600,0.0,0.0,0.0,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-13,1652400000,0.0,0.0,0.0,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-14,1652486400,0.0,-0.01,0.0,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-15,1652572800,-0.01,-0.01,0.0,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-16,1652659200,-0.01,-0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-17,1652745600,-0.01,-0.01,-0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-18,1652832000,-0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-19,1652918400,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-20,1653004800,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-21,1653091200,0.01,-0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-22,1653177600,-0.01,-0.0034,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-23,1653264000,-0.0034,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-24,1653350400,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-25,1653436800,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-26,1653523200,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-27,1653609600,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-28,1653696000,0.01,-0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-29,1653782400,-0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-30,1653868800,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-05-31,1653955200,0.01,-0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-06-01,1654041600,-0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-06-02,1654128000,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-06-03,1654214400,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-06-04,1654300800,0.01,0.01,0.01,0.01,Bitget,ETHUSDT_UMCBL
2022-06-05,1654387200,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-06-06,1654473600,0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-06-07,1654560000,0.01,-0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-06-08,1654646400,-0.01,0.01,0.01,-0.01,Bitget,ETHUSDT_UMCBL
2022-03-09,1646784000,0.01,0.01,0.01,0.01,Bitmex,ETHUSDT
2022-03-10,1646870400,0.01,-0.0005,0.01,-0.0151,Bitmex,ETHUSDT
2022-03-11,1646956800,-0.0005,-0.0004,0.01,-0.0065,Bitmex,ETHUSDT
2022-03-12,1647043200,-0.0004,-0.0199,-0.0004,-0.0199,Bitmex,ETHUSDT
2022-03-13,1647129600,-0.0199,-0.004,0.0034,-0.0199,Bitmex,ETHUSDT
2022-03-14,1647216000,-0.004,0.01,0.01,-0.0062,Bitmex,ETHUSDT
2022-03-15,1647302400,0.01,0.01,0.01,0.0064,Bitmex,ETHUSDT
2022-03-16,1647388800,0.01,0.0079,0.01,0.0079,Bitmex,ETHUSDT
2022-03-17,1647475200,0.0079,0.0013,0.0079,-0.0013,Bitmex,ETHUSDT
2022-03-18,1647561600,0.0013,-0.0165,0.0013,-0.0209,Bitmex,ETHUSDT
2022-03-19,1647648000,-0.0165,-0.0025,0.01,-0.017,Bitmex,ETHUSDT
2022-03-20,1647734400,-0.0025,0.01,0.01,-0.0025,Bitmex,ETHUSDT
